date,police_station,daily_violations,7day_avg
2024-02-01,K.G. Halli,3,8.3
2024-02-01,K.R. Pura,43,22.9
2024-02-01,K.S. Layout,7,3.3
2024-02-01,Kamakshipalya,7,10.4
2024-02-01,Kodigehalli,39,99.4
2024-02-01,Madiwala,5,7.9
2024-02-01,Magadi Road,60,69.0
2024-02-01,Mahadevapura,82,29.4
2024-02-01,Malleshwaram,113,120.9
2024-02-01,Mico Layout,5,7.6
2024-02-01,Peenya,6,10.1
2024-02-01,Pulikeshinagar(F.Town),16,20.3
2024-02-01,R.T. Nagar,6,10.1
2024-02-01,Rajajinagar,74,63.7
2024-02-01,Sadashivanagar,2,14.3
2024-02-01,Sheshadripuram,16,19.6
2024-02-01,Shivajinagar,191,138.1
2024-02-01,Upparpet,119,136.9
2024-02-01,V.V.Puram (C.Pet),12,7.1
2024-02-01,Vijayanagara,171,134.0
2024-02-01,Whitefield,55,17.4
2024-02-01,Wilson Garden,13,13.6
2024-02-01,Yelahanka,11,11.4
2024-02-01,Yeshwanthpura,34,12.6
2024-02-02,Adugodi,13,13.7
2024-02-02,Ashok Nagar,20,25.0
2024-02-02,Banashankari,6,3.0
2024-02-02,Banaswadi,14,19.3
2024-02-02,Basavanagudi,30,25.3
2024-02-02,Bellandur,15,21.6
2024-02-02,Byatarayanapura,8,18.6
2024-02-02,Chamarajpet,13,12.7
2024-02-02,Chikkabanavara,3,3.9
2024-02-02,Chikkajala,28,28.0
2024-02-02,City Market,182,94.6
2024-02-02,Cubbon Park,13,16.7
2024-02-02,Devanahalli Airport,1,9.3
2024-02-02,Electronic City,30,19.4
2024-02-02,HAL Old Airport,104,130.9
2024-02-02,HSR Layout,50,39.9
2024-02-02,Halasur,11,9.6
2024-02-02,Halasuru Gate,19,19.3
2024-02-02,Hennuru,16,5.9
2024-02-02,High ground,50,27.9
2024-02-02,Hulimavu,18,14.0
2024-02-02,J.P. Nagar,3,10.4
2024-02-02,Jalahalli,24,14.4
2024-02-02,Jayanagara,6,13.3
2024-02-02,Jeevanbheemanagar,24,23.4
2024-02-02,Jnanabharathi,5,6.9
2024-02-02,K.G. Halli,1,6.3
2024-02-02,K.R. Pura,57,27.6
2024-02-02,K.S. Layout,5,3.6
2024-02-02,Kamakshipalya,2,10.3
2024-02-02,Kengeri,1,3.1
2024-02-02,Kodigehalli,92,97.7
2024-02-02,Madiwala,34,11.7
2024-02-02,Magadi Road,8,54.7
2024-02-02,Mahadevapura,22,31.0
2024-02-02,Malleshwaram,153,131.3
2024-02-02,Mico Layout,10,8.0
2024-02-02,No Police Station,5,2.7
2024-02-02,Peenya,11,9.9
2024-02-02,Pulikeshinagar(F.Town),63,29.1
2024-02-02,R.T. Nagar,2,8.6
2024-02-02,Rajajinagar,105,75.4
2024-02-02,Sadashivanagar,6,10.4
2024-02-02,Sheshadripuram,29,23.0
2024-02-02,Shivajinagar,70,114.1
2024-02-02,Upparpet,178,139.6
2024-02-02,V.V.Puram (C.Pet),26,9.6
2024-02-02,Vijayanagara,252,161.7
2024-02-02,Whitefield,17,19.0
2024-02-02,Wilson Garden,17,14.6
2024-02-02,Yelahanka,24,13.9
2024-02-02,Yeshwanthpura,19,14.6
2024-02-03,Adugodi,3,6.9
2024-02-03,Ashok Nagar,5,23.9
2024-02-03,Banashankari,1,3.0
2024-02-03,Banaswadi,17,21.1
2024-02-03,Basavanagudi,10,25.1
2024-02-03,Bellandur,21,23.1
2024-02-03,Byatarayanapura,6,17.7
2024-02-03,Chamarajpet,13,14.1
2024-02-03,Chikkajala,25,26.6
2024-02-03,City Market,108,103.1
2024-02-03,Cubbon Park,12,18.3
2024-02-03,Devanahalli Airport,12,9.9
2024-02-03,Electronic City,15,21.1
2024-02-03,HAL Old Airport,118,146.4
2024-02-03,HSR Layout,21,36.1
2024-02-03,Halasur,4,9.4
2024-02-03,Halasuru Gate,112,35.1
2024-02-03,Hebbala,29,15.6
2024-02-03,Hennuru,4,6.3
2024-02-03,High ground,28,30.1
2024-02-03,Hulimavu,19,14.9
2024-02-03,J.P. Nagar,3,10.3
2024-02-03,Jalahalli,6,13.4
2024-02-03,Jayanagara,14,12.6
2024-02-03,Jeevanbheemanagar,50,28.9
2024-02-03,Jnanabharathi,5,7.3
2024-02-03,K.G. Halli,1,6.0
2024-02-03,K.R. Pura,14,26.3
2024-02-03,K.S. Layout,3,3.9
2024-02-03,Kamakshipalya,19,12.9
2024-02-03,Kengeri,2,3.0
2024-02-03,Kodigehalli,102,107.0
2024-02-03,Madiwala,8,12.6
2024-02-03,Magadi Road,54,54.0
2024-02-03,Mahadevapura,6,31.4
2024-02-03,Malleshwaram,270,156.0
2024-02-03,Mico Layout,4,8.1
2024-02-03,No Police Station,20,5.4
2024-02-03,Pulikeshinagar(F.Town),14,29.4
2024-02-03,R.T. Nagar,3,8.0
2024-02-03,Rajajinagar,64,80.0
2024-02-03,Sheshadripuram,4,23.4
2024-02-03,Shivajinagar,35,90.0
2024-02-03,Thalagattapura,4,3.9
2024-02-03,Upparpet,270,159.4
2024-02-03,Vijayanagara,110,175.6
2024-02-03,Whitefield,27,21.9
2024-02-03,Wilson Garden,16,16.4
2024-02-03,Yelahanka,2,12.3
2024-02-03,Yeshwanthpura,34,19.3
2024-02-04,Adugodi,4,6.6
2024-02-04,Ashok Nagar,95,35.6
2024-02-04,Banashankari,2,3.1
2024-02-04,Banaswadi,34,25.9
2024-02-04,Basavanagudi,7,25.6
2024-02-04,Bellandur,8,22.7
2024-02-04,Byatarayanapura,21,17.4
2024-02-04,Chamarajpet,7,14.1
2024-02-04,Chikkabanavara,6,3.9
2024-02-04,Chikkajala,32,30.7
2024-02-04,City Market,130,113.0
2024-02-04,Cubbon Park,92,30.0
2024-02-04,Electronic City,55,25.1
2024-02-04,HAL Old Airport,27,146.4
2024-02-04,HSR Layout,14,30.1
2024-02-04,Halasur,80,18.9
2024-02-04,Halasuru Gate,39,40.0
2024-02-04,Hebbala,20,17.1
2024-02-04,Hennuru,11,7.4
2024-02-04,High ground,12,30.7
2024-02-04,Hulimavu,4,14.9
2024-02-04,J.P. Nagar,2,10.4
2024-02-04,Jalahalli,12,15.0
2024-02-04,Jayanagara,6,12.6
2024-02-04,Jeevanbheemanagar,43,31.6
2024-02-04,Jnanabharathi,4,7.4
2024-02-04,K.R. Pura,44,32.3
2024-02-04,K.S. Layout,1,3.3
2024-02-04,Kamakshipalya,5,11.4
2024-02-04,Kodigehalli,37,87.3
2024-02-04,Madiwala,7,12.4
2024-02-04,Magadi Road,60,55.7
2024-02-04,Mahadevapura,6,30.1
2024-02-04,Malleshwaram,301,176.3
2024-02-04,Mico Layout,1,8.1
2024-02-04,Peenya,4,9.6
2024-02-04,Pulikeshinagar(F.Town),6,25.1
2024-02-04,R.T. Nagar,5,8.3
2024-02-04,Rajajinagar,72,89.3
2024-02-04,Sadashivanagar,6,10.4
2024-02-04,Sheshadripuram,18,22.3
2024-02-04,Shivajinagar,272,119.6
2024-02-04,Thalagattapura,3,3.7
2024-02-04,Upparpet,73,147.1
2024-02-04,Vijayanagara,70,179.7
2024-02-04,Whitefield,5,22.4
2024-02-04,Wilson Garden,4,12.3
2024-02-04,Yelahanka,21,14.0
2024-02-04,Yeshwanthpura,22,21.9
2024-02-05,Adugodi,77,17.1
2024-02-05,Ashok Nagar,21,35.6
2024-02-05,Banaswadi,65,26.0
2024-02-05,Basavanagudi,24,22.1
2024-02-05,Bellandur,24,22.7
2024-02-05,Byatarayanapura,22,20.4
2024-02-05,Chamarajpet,6,14.7
2024-02-05,Chikkabanavara,1,3.9
2024-02-05,Chikkajala,3,23.9
2024-02-05,City Market,39,112.9
2024-02-05,Cubbon Park,8,24.9
2024-02-05,Devanahalli Airport,1,9.6
2024-02-05,Electronic City,16,23.1
2024-02-05,HAL Old Airport,262,146.3
2024-02-05,HSR Layout,11,25.7
2024-02-05,Halasur,15,19.7
2024-02-05,Halasuru Gate,34,43.1
2024-02-05,Hebbala,6,17.7
2024-02-05,Hennuru,3,7.7
2024-02-05,High ground,1,20.1
2024-02-05,Hulimavu,16,14.0
2024-02-05,J.P. Nagar,5,10.6
2024-02-05,Jalahalli,31,18.4
2024-02-05,Jayanagara,16,11.4
2024-02-05,Jeevanbheemanagar,59,37.6
2024-02-05,Jnanabharathi,1,6.3
2024-02-05,K.R. Pura,7,30.7
2024-02-05,K.S. Layout,1,3.3
2024-02-05,Kamakshipalya,1,8.3
2024-02-05,Kengeri,1,2.3
2024-02-05,Kodigehalli,188,100.1
2024-02-05,Madiwala,13,13.0
2024-02-05,Magadi Road,33,47.1
2024-02-05,Mahadevapura,46,32.0
2024-02-05,Malleshwaram,165,177.7
2024-02-05,Mico Layout,5,8.1
2024-02-05,Peenya,6,10.3
2024-02-05,Pulikeshinagar(F.Town),27,25.3
2024-02-05,R.T. Nagar,2,7.7
2024-02-05,Rajajinagar,88,94.9
2024-02-05,Sheshadripuram,12,20.9
2024-02-05,Shivajinagar,127,121.9
2024-02-05,Thalagattapura,2,3.9
2024-02-05,Upparpet,188,155.9
2024-02-05,Vijayanagara,40,149.1
2024-02-05,Whitefield,8,22.3
2024-02-05,Wilson Garden,38,17.0
2024-02-05,Yelahanka,32,17.4
2024-02-05,Yeshwanthpura,30,24.3
2024-02-06,Adugodi,68,26.6
2024-02-06,Ashok Nagar,19,32.4
2024-02-06,Banashankari,23,6.3
2024-02-06,Banaswadi,32,29.6
2024-02-06,Basavanagudi,2,18.6
2024-02-06,Bellandur,78,29.4
2024-02-06,Byatarayanapura,15,21.7
2024-02-06,Chamarajpet,1,10.6
2024-02-06,Chikkabanavara,8,4.0
2024-02-06,Chikkajala,66,31.0
2024-02-06,City Market,124,113.9
2024-02-06,Cubbon Park,2,22.0
2024-02-06,Electronic City,39,27.3
2024-02-06,HAL Old Airport,104,128.0
2024-02-06,HSR Layout,34,26.7
2024-02-06,Halasur,14,20.1
2024-02-06,Halasuru Gate,94,51.9
2024-02-06,Hennuru,37,12.7
2024-02-06,High ground,112,35.0
2024-02-06,Hulimavu,11,14.7
2024-02-06,J.P. Nagar,1,7.6
2024-02-06,Jalahalli,12,15.0
2024-02-06,Jayanagara,21,11.7
2024-02-06,Jeevanbheemanagar,57,42.3
2024-02-06,Jnanabharathi,1,5.0
2024-02-06,K.R. Pura,47,33.0
2024-02-06,K.S. Layout,4,3.7
2024-02-06,Kamakshipalya,6,8.3
2024-02-06,Kengeri,1,1.7
2024-02-06,Kodigehalli,82,96.1
2024-02-06,Madiwala,10,14.3
2024-02-06,Magadi Road,46,41.9
2024-02-06,Mahadevapura,36,33.1
2024-02-06,Malleshwaram,214,187.4
2024-02-06,Mico Layout,2,6.6
2024-02-06,No Police Station,3,5.7
2024-02-06,Peenya,4,8.1
2024-02-06,Pulikeshinagar(F.Town),34,23.4
2024-02-06,R.T. Nagar,4,7.1
2024-02-06,Rajajinagar,61,92.3
2024-02-06,Sadashivanagar,6,10.9
2024-02-06,Sheshadripuram,36,19.6
2024-02-06,Shivajinagar,145,134.9
2024-02-06,Thalagattapura,2,3.3
2024-02-06,Upparpet,148,156.9
2024-02-06,V.V.Puram (C.Pet),1,6.7
2024-02-06,Vijayanagara,106,122.3
2024-02-06,Whitefield,10,20.9
2024-02-06,Wilson Garden,10,16.7
2024-02-06,Yelahanka,17,16.1
2024-02-06,Yeshwanthpura,22,24.1
2024-02-07,Adugodi,8,25.4
2024-02-07,Ashok Nagar,14,28.4
2024-02-07,Banashankari,16,8.0
2024-02-07,Banaswadi,19,28.1
2024-02-07,Basavanagudi,40,22.4
2024-02-07,Bellandur,55,34.6
2024-02-07,Byatarayanapura,3,16.7
2024-02-07,Chamarajpet,1,9.1
2024-02-07,Chikkabanavara,13,5.7
2024-02-07,Chikkajala,71,35.7
2024-02-07,City Market,231,137.4
2024-02-07,Cubbon Park,9,20.9
2024-02-07,Electronic City,12,27.7
2024-02-07,HAL Old Airport,257,145.1
2024-02-07,HSR Layout,8,21.7
2024-02-07,Halasur,19,21.6
2024-02-07,Halasuru Gate,53,52.3
2024-02-07,Hebbala,12,17.6
2024-02-07,Hennuru,4,12.7
2024-02-07,High ground,17,36.9
2024-02-07,Hulimavu,10,14.1
2024-02-07,J.P. Nagar,12,8.1
2024-02-07,Jalahalli,13,15.4
2024-02-07,Jayanagara,44,16.3
2024-02-07,Jeevanbheemanagar,101,51.9
2024-02-07,Jnanabharathi,7,5.4
2024-02-07,K.G. Halli,4,4.9
2024-02-07,K.R. Pura,21,33.3
2024-02-07,K.S. Layout,4,3.6
2024-02-07,Kengeri,12,3.1
2024-02-07,Kodigehalli,67,86.7
2024-02-07,Madiwala,3,11.4
2024-02-07,Magadi Road,26,41.0
2024-02-07,Mahadevapura,30,32.6
2024-02-07,Malleshwaram,131,192.4
2024-02-07,Mico Layout,2,4.1
2024-02-07,Pulikeshinagar(F.Town),27,26.7
2024-02-07,R.T. Nagar,6,4.0
2024-02-07,Rajajinagar,87,78.7
2024-02-07,Sadashivanagar,2,8.4
2024-02-07,Sheshadripuram,14,18.4
2024-02-07,Shivajinagar,131,138.7
2024-02-07,Upparpet,292,181.1
2024-02-07,V.V.Puram (C.Pet),16,8.4
2024-02-07,Vijayanagara,167,130.9
2024-02-07,Whitefield,29,21.6
2024-02-07,Wilson Garden,22,17.1
2024-02-07,Yelahanka,6,16.1
2024-02-07,Yeshwanthpura,5,23.7
2024-02-08,Adugodi,9,26.0
2024-02-08,Ashok Nagar,8,26.0
2024-02-08,Banashankari,7,8.6
2024-02-08,Banaswadi,79,37.1
2024-02-08,Basavanagudi,28,20.1
2024-02-08,Bellandur,67,38.3
2024-02-08,Byatarayanapura,7,11.7
2024-02-08,Chamarajpet,17,8.3
2024-02-08,Chikkabanavara,2,5.1
2024-02-08,Chikkajala,34,37.0
2024-02-08,City Market,78,127.4
2024-02-08,Cubbon Park,12,21.1
2024-02-08,Devanahalli Airport,2,9.0
2024-02-08,Electronic City,13,25.7
2024-02-08,HAL Old Airport,170,148.9
2024-02-08,HSR Layout,51,27.0
2024-02-08,Halasur,21,23.4
2024-02-08,Halasuru Gate,116,66.7
2024-02-08,Hebbala,6,14.3
2024-02-08,Hennuru,5,11.4
2024-02-08,High ground,19,34.1
2024-02-08,Hulimavu,11,12.7
2024-02-08,J.P. Nagar,2,4.0
2024-02-08,Jalahalli,10,15.4
2024-02-08,Jayanagara,12,17.0
2024-02-08,Jeevanbheemanagar,39,53.3
2024-02-08,Jnanabharathi,11,4.9
2024-02-08,K.R. Pura,13,29.0
2024-02-08,K.S. Layout,1,2.7
2024-02-08,Kamakshipalya,6,6.6
2024-02-08,Kengeri,1,2.7
2024-02-08,Kodigehalli,105,96.1
2024-02-08,Madiwala,35,15.7
2024-02-08,Magadi Road,32,37.0
2024-02-08,Mahadevapura,89,33.6
2024-02-08,Malleshwaram,172,200.9
2024-02-08,Mico Layout,6,4.3
2024-02-08,Pulikeshinagar(F.Town),49,31.4
2024-02-08,R.T. Nagar,3,3.6
2024-02-08,Rajajinagar,151,89.7
2024-02-08,Sadashivanagar,24,9.9
2024-02-08,Sheshadripuram,44,22.4
2024-02-08,Shivajinagar,55,119.3
2024-02-08,Upparpet,77,175.1
2024-02-08,V.V.Puram (C.Pet),1,8.4
2024-02-08,Vijayanagara,208,136.1
2024-02-08,Whitefield,1,13.9
2024-02-08,Wilson Garden,11,16.9
2024-02-08,Yelahanka,48,21.4
2024-02-09,Adugodi,78,35.3
2024-02-09,Ashok Nagar,3,23.6
2024-02-09,Banashankari,3,8.3
2024-02-09,Banaswadi,14,37.1
2024-02-09,Basavanagudi,6,16.7
2024-02-09,Bellandur,30,40.4
2024-02-09,Byatarayanapura,3,11.0
2024-02-09,Chamarajpet,16,8.7
2024-02-09,Chikkabanavara,2,5.0
2024-02-09,Chikkajala,9,34.3
2024-02-09,City Market,56,109.4
2024-02-09,Cubbon Park,6,20.1
2024-02-09,Electronic City,7,22.4
2024-02-09,HAL Old Airport,146,154.9
2024-02-09,HSR Layout,30,24.1
2024-02-09,Halasur,16,24.1
2024-02-09,Halasuru Gate,65,73.3
2024-02-09,Hebbala,34,16.0
2024-02-09,Hennuru,3,9.6
2024-02-09,High ground,15,29.1
2024-02-09,Hulimavu,4,10.7
2024-02-09,J.P. Nagar,17,6.0
2024-02-09,Jalahalli,26,15.7
2024-02-09,Jayanagara,17,18.6
2024-02-09,Jeevanbheemanagar,37,55.1
2024-02-09,Jnanabharathi,6,5.0
2024-02-09,K.R. Pura,75,31.6
2024-02-09,K.S. Layout,6,2.9
2024-02-09,Kamakshipalya,4,6.1
2024-02-09,Kengeri,3,3.0
2024-02-09,Kodigehalli,116,99.6
2024-02-09,Madiwala,6,11.7
2024-02-09,Magadi Road,71,46.0
2024-02-09,Mahadevapura,63,39.4
2024-02-09,Malleshwaram,179,204.6
2024-02-09,Mico Layout,15,5.0
2024-02-09,No Police Station,1,5.1
2024-02-09,Peenya,7,7.7
2024-02-09,Pulikeshinagar(F.Town),5,23.1
2024-02-09,R.T. Nagar,5,4.0
2024-02-09,Rajajinagar,69,84.6
2024-02-09,Sadashivanagar,22,9.7
2024-02-09,Sheshadripuram,19,21.0
2024-02-09,Shivajinagar,49,116.3
2024-02-09,Thalagattapura,3,3.0
2024-02-09,Upparpet,107,165.0
2024-02-09,V.V.Puram (C.Pet),3,8.6
2024-02-09,Vijayanagara,138,119.9
2024-02-09,Whitefield,1,11.6
2024-02-09,Wilson Garden,6,15.3
2024-02-09,Yelahanka,25,21.6
2024-02-09,Yeshwanthpura,5,19.6
2024-02-10,Adugodi,12,36.6
2024-02-10,Ashok Nagar,32,27.4
2024-02-10,Banashankari,3,7.9
2024-02-10,Banaswadi,4,35.3
2024-02-10,Basavanagudi,18,17.9
2024-02-10,Bellandur,6,38.3
2024-02-10,Byatarayanapura,8,11.3
2024-02-10,Chamarajpet,18,9.4
2024-02-10,Chikkabanavara,3,5.0
2024-02-10,Chikkajala,11,32.3
2024-02-10,City Market,134,113.1
2024-02-10,Cubbon Park,13,20.3
2024-02-10,Devanahalli Airport,3,7.9
2024-02-10,Electronic City,12,22.0
2024-02-10,HAL Old Airport,129,156.4
2024-02-10,HSR Layout,55,29.0
2024-02-10,Halasur,33,28.3
2024-02-10,Halasuru Gate,57,65.4
2024-02-10,Hebbala,37,20.6
2024-02-10,Hennuru,1,9.1
2024-02-10,High ground,11,26.7
2024-02-10,Hulimavu,5,8.7
2024-02-10,J.P. Nagar,2,5.9
2024-02-10,Jalahalli,4,15.4
2024-02-10,Jayanagara,6,17.4
2024-02-10,Jeevanbheemanagar,96,61.7
2024-02-10,Jnanabharathi,6,5.1
2024-02-10,K.G. Halli,2,4.7
2024-02-10,K.R. Pura,45,36.0
2024-02-10,K.S. Layout,2,2.7
2024-02-10,Kamakshipalya,9,7.1
2024-02-10,Kengeri,1,3.0
2024-02-10,Kodigehalli,210,115.0
2024-02-10,Madiwala,7,11.6
2024-02-10,Magadi Road,92,51.4
2024-02-10,Mahadevapura,13,40.4
2024-02-10,Malleshwaram,188,192.9
2024-02-10,No Police Station,1,5.1
2024-02-10,Peenya,18,8.0
2024-02-10,Pulikeshinagar(F.Town),1,21.3
2024-02-10,R.T. Nagar,2,3.9
2024-02-10,Rajajinagar,34,80.3
2024-02-10,Sadashivanagar,2,9.7
2024-02-10,Sheshadripuram,27,24.3
2024-02-10,Shivajinagar,141,131.4
2024-02-10,Thalagattapura,12,3.9
2024-02-10,Upparpet,133,145.4
2024-02-10,V.V.Puram (C.Pet),5,9.1
2024-02-10,Vijayanagara,143,124.6
2024-02-10,Whitefield,4,8.3
2024-02-10,Wilson Garden,13,14.9
2024-02-10,Yelahanka,7,22.3
2024-02-10,Yeshwanthpura,21,19.9
2024-02-11,Adugodi,21,39.0
2024-02-11,Ashok Nagar,55,21.7
2024-02-11,Banaswadi,48,37.3
2024-02-11,Basavanagudi,36,22.0
2024-02-11,Bellandur,22,40.3
2024-02-11,Byatarayanapura,31,12.7
2024-02-11,Chamarajpet,21,11.4
2024-02-11,Chikkabanavara,3,4.6
2024-02-11,Chikkajala,37,33.0
2024-02-11,City Market,97,108.4
2024-02-11,Cubbon Park,8,8.3
2024-02-11,Devanahalli Airport,8,4.0
2024-02-11,Electronic City,65,23.4
2024-02-11,HAL Old Airport,74,163.1
2024-02-11,HSR Layout,89,39.7
2024-02-11,Halasur,33,21.6
2024-02-11,Halasuru Gate,105,74.9
2024-02-11,Hebbala,26,20.1
2024-02-11,High ground,9,26.3
2024-02-11,J.P. Nagar,6,6.4
2024-02-11,Jayanagara,9,17.9
2024-02-11,Jeevanbheemanagar,35,60.6
2024-02-11,Jnanabharathi,6,5.4
2024-02-11,K.G. Halli,2,4.6
2024-02-11,K.R. Pura,67,39.3
2024-02-11,K.S. Layout,1,2.7
2024-02-11,Kamakshipalya,2,4.7
2024-02-11,Kengeri,1,2.9
2024-02-11,Kodigehalli,71,119.9
2024-02-11,Madiwala,11,12.1
2024-02-11,Magadi Road,55,50.7
2024-02-11,Mahadevapura,59,48.0
2024-02-11,Malleshwaram,177,175.1
2024-02-11,Mico Layout,15,6.6
2024-02-11,No Police Station,3,5.1
2024-02-11,Peenya,7,8.1
2024-02-11,Pulikeshinagar(F.Town),22,23.6
2024-02-11,R.T. Nagar,9,4.4
2024-02-11,Rajajinagar,53,77.6
2024-02-11,Sadashivanagar,7,9.9
2024-02-11,Sheshadripuram,17,24.1
2024-02-11,Shivajinagar,393,148.7
2024-02-11,Thalagattapura,8,4.9
2024-02-11,Upparpet,265,172.9
2024-02-11,V.V.Puram (C.Pet),3,7.9
2024-02-11,Vijayanagara,41,120.4
2024-02-11,Whitefield,4,8.1
2024-02-11,Wilson Garden,22,17.4
2024-02-11,Yelahanka,37,24.6
2024-02-11,Yeshwanthpura,6,15.9
2024-02-12,Adugodi,4,28.6
2024-02-12,Ashok Nagar,16,21.0
2024-02-12,Banashankari,2,8.0
2024-02-12,Banaswadi,27,31.9
2024-02-12,Basavanagudi,10,20.0
2024-02-12,Bellandur,15,39.0
2024-02-12,Byatarayanapura,3,10.0
2024-02-12,Chamarajpet,1,10.7
2024-02-12,Chikkajala,17,35.0
2024-02-12,City Market,147,123.9
2024-02-12,Cubbon Park,28,11.1
2024-02-12,Electronic City,107,36.4
2024-02-12,HAL Old Airport,52,133.1
2024-02-12,HSR Layout,44,44.4
2024-02-12,Halasur,23,22.7
2024-02-12,Halasuru Gate,22,73.1
2024-02-12,Hebbala,30,21.6
2024-02-12,High ground,14,28.1
2024-02-12,Hulimavu,4,8.7
2024-02-12,J.P. Nagar,8,6.9
2024-02-12,Jalahalli,1,13.9
2024-02-12,Jayanagara,5,16.3
2024-02-12,Jeevanbheemanagar,30,56.4
2024-02-12,Jnanabharathi,6,6.1
2024-02-12,K.G. Halli,1,2.0
2024-02-12,K.R. Pura,68,48.0
2024-02-12,K.S. Layout,1,2.7
2024-02-12,Kamakshipalya,4,4.6
2024-02-12,Kengeri,1,2.9
2024-02-12,Kodigehalli,76,103.9
2024-02-12,Madiwala,6,11.1
2024-02-12,Magadi Road,37,51.3
2024-02-12,Mahadevapura,36,46.6
2024-02-12,Malleshwaram,78,162.7
2024-02-12,No Police Station,2,5.0
2024-02-12,Peenya,1,6.7
2024-02-12,R.T. Nagar,7,5.1
2024-02-12,Rajajinagar,56,73.0
2024-02-12,Sadashivanagar,1,9.1
2024-02-12,Sheshadripuram,5,23.1
2024-02-12,Shivajinagar,370,183.4
2024-02-12,Thalagattapura,1,4.4
2024-02-12,Upparpet,91,159.0
2024-02-12,V.V.Puram (C.Pet),13,6.0
2024-02-12,Vijayanagara,74,125.3
2024-02-12,Whitefield,6,7.9
2024-02-12,Wilson Garden,11,13.6
2024-02-12,Yelahanka,17,22.4
2024-02-12,Yeshwanthpura,4,13.3
2024-02-13,Adugodi,4,19.4
2024-02-13,Ashok Nagar,12,20.0
2024-02-13,Banashankari,2,8.0
2024-02-13,Banaswadi,133,46.3
2024-02-13,Basavanagudi,2,20.0
2024-02-13,Bellandur,33,32.6
2024-02-13,Byatarayanapura,21,10.9
2024-02-13,Chamarajpet,9,11.9
2024-02-13,Chikkabanavara,5,5.1
2024-02-13,Chikkajala,24,29.0
2024-02-13,City Market,126,124.1
2024-02-13,Cubbon Park,21,13.9
2024-02-13,Devanahalli Airport,24,7.3
2024-02-13,Electronic City,16,33.1
2024-02-13,HAL Old Airport,182,144.3
2024-02-13,HSR Layout,125,57.4
2024-02-13,Halasur,16,23.0
2024-02-13,Halasuru Gate,31,64.1
2024-02-13,Hebbala,5,21.4
2024-02-13,Hennuru,1,7.7
2024-02-13,High ground,32,16.7
2024-02-13,Hulimavu,4,7.0
2024-02-13,J.P. Nagar,15,8.9
2024-02-13,Jalahalli,1,9.6
2024-02-13,Jayanagara,17,15.7
2024-02-13,Jeevanbheemanagar,32,52.9
2024-02-13,Jnanabharathi,11,7.6
2024-02-13,K.G. Halli,1,1.7
2024-02-13,K.R. Pura,59,49.7
2024-02-13,K.S. Layout,2,2.4
2024-02-13,Kamakshipalya,1,4.6
2024-02-13,Kengeri,4,3.3
2024-02-13,Kodigehalli,64,101.3
2024-02-13,Madiwala,10,11.1
2024-02-13,Magadi Road,36,49.9
2024-02-13,Mahadevapura,35,46.4
2024-02-13,Malleshwaram,87,144.6
2024-02-13,Mico Layout,5,7.1
2024-02-13,No Police Station,9,5.6
2024-02-13,Peenya,1,6.3
2024-02-13,Pulikeshinagar(F.Town),23,23.0
2024-02-13,R.T. Nagar,18,7.1
2024-02-13,Rajajinagar,101,78.7
2024-02-13,Sadashivanagar,3,8.7
2024-02-13,Sheshadripuram,35,23.0
2024-02-13,Shivajinagar,87,175.1
2024-02-13,Thalagattapura,5,4.7
2024-02-13,Upparpet,188,164.7
2024-02-13,Vijayanagara,111,126.0
2024-02-13,Whitefield,5,7.1
2024-02-13,Wilson Garden,4,12.7
2024-02-13,Yelahanka,2,20.3
2024-02-13,Yeshwanthpura,16,11.3
2024-02-14,Adugodi,8,19.4
2024-02-14,Ashok Nagar,12,19.7
2024-02-14,Banashankari,2,5.0
2024-02-14,Banaswadi,14,45.6
2024-02-14,Basavanagudi,26,18.0
2024-02-14,Bellandur,61,33.4
2024-02-14,Byatarayanapura,96,24.1
2024-02-14,Chamarajpet,3,12.1
2024-02-14,Chikkajala,5,19.6
2024-02-14,City Market,92,104.3
2024-02-14,Cubbon Park,25,16.1
2024-02-14,Devanahalli Airport,1,7.3
2024-02-14,Electronic City,42,37.4
2024-02-14,HAL Old Airport,290,149.0
2024-02-14,HSR Layout,41,62.1
2024-02-14,Halasur,22,23.4
2024-02-14,Halasuru Gate,91,69.6
2024-02-14,Hebbala,41,25.6
2024-02-14,Hennuru,7,8.3
2024-02-14,High ground,7,15.3
2024-02-14,Hulimavu,21,8.4
2024-02-14,J.P. Nagar,2,7.4
2024-02-14,Jalahalli,16,10.1
2024-02-14,Jayanagara,11,11.0
2024-02-14,Jeevanbheemanagar,20,41.3
2024-02-14,Jnanabharathi,6,7.4
2024-02-14,K.R. Pura,18,49.3
2024-02-14,K.S. Layout,5,2.6
2024-02-14,Kamakshipalya,7,4.7
2024-02-14,Kengeri,1,1.7
2024-02-14,Kodigehalli,110,107.4
2024-02-14,Madiwala,41,16.6
2024-02-14,Magadi Road,26,49.9
2024-02-14,Mahadevapura,44,48.4
2024-02-14,Malleshwaram,78,137.0
2024-02-14,Mico Layout,5,7.1
2024-02-14,Peenya,1,5.6
2024-02-14,Pulikeshinagar(F.Town),54,25.9
2024-02-14,R.T. Nagar,7,7.3
2024-02-14,Rajajinagar,97,80.1
2024-02-14,Sadashivanagar,9,9.7
2024-02-14,Sheshadripuram,26,24.7
2024-02-14,Shivajinagar,84,168.4
2024-02-14,Thalagattapura,20,7.3
